evt,grp,lnk,attendees,maploc,city,subcity,state,street,subcity_lat,subcity_lng,city_id
Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,https://www.meetup.com/bisexual-nyc/events/275652731,4,https://www.google.com/maps/search/api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,Bayonne,New York,NY,Virtual Online Meeting,42.81143,-76.879806,22
"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,13,https://www.google.com/maps/search/api=1&query=40.734240%2C-73.999084,Bayonne,Manhattan,NY,425 Avenue of the Americas (Sixth Avenue and 10th Street,40.77427,-73.96981,22
Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,1,https://www.google.com/maps/search/api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us,Bayonne,Staten Island,NY,1600 Hylan Boulevard,40.589605,-74.089378,22
LGBT Women ,Come Out & Talk LGBT Females Forty & Up,https://www.meetup.com/Come-Out-Talk-LGBT-Females-Forty-Up/events/275240329,2,https://www.google.com/maps/search/api=1&query=600+Ridgewood+Rd%2C+Maplewood%2C+NJ%2C+07040%2C+us,Bayonne,Maplewood,NJ,600 Ridgewood Rd,40.730753,-74.2826,23
Mnemophrenia by Eirini Konstantinidou,Oddball Cinema,https://www.meetup.com/Oddball-Cinema/events/274644312,4,https://www.google.com/maps/search/api=1&query=40.713417%2C-74.011930,Bayonne,New York,NY,250 Greenwich St Floor 46,40.7134054,-74.012074,22
SIP - MIXED GAME FRENZY!!,Staten Island Poker Meetup,https://www.meetup.com/Staten-Island-Poker-Meetup/events/275778636,1,https://www.google.com/maps/search/api=1&query=Mimmo%27s+Brick+Oven+Pizza+%26+Trattoria%2C+15+Giffords+Ln%2C+Staten+Island%2C+NY%2C+10308%2C+us&query_place_id=ChIJw26vK7hLwokRPA91FPGvJcY,Bayonne,Staten Island,NY,15 Giffords Ln,40.552025,-74.150582,22
Bulldog Poker 1/3 NL Holdem Friday Night,BULLDOG POKER Group in BROOKLYN,https://www.meetup.com/Brooklyn-Bulldog-Poker-Club-Near-Barclays-Center/events/275795456,1,https://www.google.com/maps/search/api=1&query=440+4th+ave+%2C+Brooklyn%2C+NY%2C+11215%2C+us,Bayonne,Brooklyn,NY,440 4th ave ,40.6501038,-73.9495823,22
Free Poker Thursday - Buttero in Bayonne - $25 Gift Certificate & More!,WorldFreePoker.com,https://www.meetup.com/worldfreepoker/events/275778193,1,https://www.google.com/maps/search/api=1&query=Buttero%2C+184+Broadway%2C+Bayonne%2C+NJ%2C+07002%2C+us&query_place_id=ChIJV8dAm_5NwokRuKvk1t9hmUA,Bayonne,Bayonne,NJ,184 Broadway,40.652504,-74.127862,23
Helix eSports Fortnite Friday - Squads Tournament ,Fortnite Friday Zone Wars NYC/NJ,https://www.meetup.com/Fortnite-NYC-NJ-Zone-Wars/events/275796010,1,https://www.google.com/maps/search/api=1&query=Helix+eSports+North+Bergen%2C+3167+John+F.+Kennedy+Blvd%2C+North+Bergen%2C+NJ%2C+07047%2C+us&query_place_id=ChIJOXjOj59XwokRB9sLlJpqFTY,Bayonne,North Bergen,NJ,3167 John F. Kennedy Blvd,40.775182,-74.03228399999999,23
NLH poker game 1/3,NY NL Holdem game,https://www.meetup.com/NYC-Home-Holdem-game/events/275760398,1,https://www.google.com/maps/search/api=1&query=Manhattan%2C+Manhattan%2C+NY%2C+10036%2C+us,Bayonne,Manhattan,NY,Manhattan,40.7896239,-73.9598939,22
EDH: Commander Deck,Maplewood Magic,https://www.meetup.com/Maplewood-Magic-The-Gathering-Meetup/events/275736004,1,https://www.google.com/maps/search/api=1&query=40.720135%2C-74.274269,Bayonne,Maplewood,NJ,1970 Springfield Ave,40.7201821,-74.27485329999999,23
$75 Rebuy tournament,Queens Poker Donkey club,https://www.meetup.com/Queens-Donkey-club/events/275778486,1,https://www.google.com/maps/search/api=1&query=1234%2C+New+York%2C+NY%2C+us,Bayonne,New York,NY,1234,40.7127281,-74.0060152,22
Open Gaming + DND and Other RPGs! ,"Today, After Work (Board Games)",https://www.meetup.com/After-Work-Board-Games/events/275735876,0,https://www.google.com/maps/search/api=1&query=40.715412%2C-74.008430,Bayonne,New York,NY,119 Chambers St,40.715119,-74.00840500000001,22
Tomb of Annihilation! Homebrew,Maplewood hobby organized play,https://www.meetup.com/Maplewood-hobby-ORGANIZED-play/events/275736069,1,https://www.google.com/maps/search/api=1&query=40.720135%2C-74.274269,Bayonne,Maplewood,NJ,1970 Springfield Ave,40.7201821,-74.27485329999999,23
Thursday Gaming!,NYC VTES,https://www.meetup.com/nyc-vtes/events/275778742,1,https://www.google.com/maps/search/api=1&query=115+W+45th+St%2C+New+York%2C+NY%2C+10036%2C+us,Bayonne,New York,NY,115 W 45th St,40.757008,-73.98298199999999,22
Wednesday Night $2-5 No Limit Holdem ,Williamsburg Poker Club - Brooklyn's Best Low Stakes Game!,https://www.meetup.com/Williamsburg-Poker-Club-The-Best-and-Most-Fun-Poker-Game/events/275759556,1,https://www.google.com/maps/search/api=1&query=To+be+Announced%2C+Brooklyn%2C+NY%2C+us,Bayonne,Brooklyn,NY,To be Announced,40.647887,-73.91071600000001,22
1/3NLHOLDEM MONDAY NIGHT GAME  730PM ,5050 pokerclub,https://www.meetup.com/5050-pokerclub/events/275715864,1,https://www.google.com/maps/search/api=1&query=Address+to+be+given+via+text%2C+Brooklyn%2C+NY%2C+us,Bayonne,Brooklyn,NY,Address to be given via text,40.59814,-73.98356700000001,22
D&D 5E - AL - On Hiatus,The NYC Dungeons & Dragons Meetup Group,https://www.meetup.com/NYC-DND/events/269487560,1,https://www.google.com/maps/search/api=1&query=40.747402%2C-73.984150,Bayonne,New York,NY,11 East 33rd Street,40.747557,-73.984504,22
Shamanic Healing Support Group / Circle,Shamanic Healing Support Circle,https://www.meetup.com/Shamanic-Healing-Support-Circle/events/275778195,1,https://www.google.com/maps/search/api=1&query=40.651207%2C-74.011192,Bayonne,Brooklyn,NY,3rd Ave,40.686018,-73.9802323,22
Zen Series: Gain Work-Life Balance and an Unshakable Mind,Invitation To Happiness,https://www.meetup.com/Invitation-to-Happiness-Happy-Science/events/275680005,2,https://www.google.com/maps/search/api=1&query=40.717716%2C-74.004623,Bayonne,New York,NY,79 Franklin St,40.7127281,-74.0060152,22
Tuesday Evening Bible Study (Newport),Bible Study on Deeper Questions,https://www.meetup.com/ChristianityOriginal/events/275735701,1,https://www.google.com/maps/search/api=1&query=40.727287%2C-74.034660,Bayonne,Jersey City,NJ,535 Washington Blvd. ,40.730651,-74.034539,23
THE SHAMAN'S MIND - HUNA WISDOM TO CHANGE YOUR LIFE ,Shamanic and Reiki Trainings with Jonathan Hammond,https://www.meetup.com/Shamanic-and-Reiki-Trainings-with-Jonathan-Hammond/events/272878040,7,https://www.google.com/maps/search/api=1&query=247+West+36th+Street%2C+New+York%2C+NY%2C+10018%2C+us,Bayonne,New York,NY,247 West 36th Street 6th Floor,40.752906,-73.990665,22
Bhakti Night,Lotus Room Brooklyn,https://www.meetup.com/Lotus-Room-Brooklyn/events/275735354,1,https://www.google.com/maps/search/api=1&query=40.687744%2C-73.982132,Bayonne,Brooklyn,NY,305 Schermerhorn St,40.6900536,-73.98948890000001,22
Sacred Sound Bath,Sacred Sound Bath,https://www.meetup.com/Sacred-Sound-Bath/events/275757139,1,https://www.google.com/maps/search/api=1&query=40.717136%2C-73.998001,Bayonne,New York,NY,191 Canal St,40.7127281,-74.0060152,22
Spring Wellness and Essential Oils,New York City Angels Meetup Group,https://www.meetup.com/Calling-In-Your-Angels-New-York-City/events/275534937,2,https://www.google.com/maps/search/api=1&query=275+7th+Ave+%28at+26th+st%29+New+York%2C+NY%2C+New+York%2C+NY%2C+10001%2C+us,Bayonne,New York,NY,"275 7th Ave (at 26th st) New York, NY",40.704699,-74.0128,22
Circling Lab - Beginner & Experienced Circlers,Authentic Relating New York,https://www.meetup.com/Authentic-Relating-NY/events/275715658,1,https://www.google.com/maps/search/api=1&query=599+Broadway%2C+New+York%2C+ny%2C+10012%2C+us,Bayonne,New York,NY,599 Broadway,40.75231470000001,-73.5056617,22
LGBTQ Meditation and Breathwork Virtual Class ,Brooklyn Breathwork and Meditation Meetup,https://www.meetup.com/breathworkandmeditation/events/275715734,1,https://www.google.com/maps/search/api=1&query=40.661877%2C-73.960968,Bayonne,Brooklyn,NY,1120 Washington Ave 2nd floor,40.6501038,-73.9495823,22
Awakening the power of your heart - The path to a higher consciousness,"New York Spiritual Growth, Meditation, and Breathwork Meetup",https://www.meetup.com/meetup-group-cqYDDbeH/events/275757983,3,https://www.google.com/maps/search/api=1&query=Address+provided+w%2FRSVP+confirmation%2C+New+York%2C+NY%2C+10001%2C+us,Bayonne,New York,NY,Address provided w/RSVP confirmation,40.714269,-74.005973,22
Psychic Development and Mediumship (Complex) Basics N*e*w*,Psychic Development and Spirit Contact,https://www.meetup.com/Psychic-Development-and-Spirit-Contact/events/275715012,1,https://www.google.com/maps/search/api=1&query=40.750801%2C-73.989487,Bayonne,New York,NY,151 West 30th Street  3rd Floor (6-7th Aves) ,40.742185,-73.992602,22
Public Conference in English,A.I.G.A. American Institute of Gnostic Anthropology,https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,2,https://www.google.com/maps/search/api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us,Bayonne,UNION CITY,NJ,507 43RD TS. 7th floor,40.756547999999995,-74.039673,23
The Healing Drum Intensive - Techniques on Shamanic Healing with Irma,"Shamanic Fire Reiki, NYC",https://www.meetup.com/Shamanic-Fire-Reiki-Manhattan-NYC/events/274358214,2,https://www.google.com/maps/search/api=1&query=40.756187%2C-73.981834,Bayonne,New York,NY,"56 West 45th Street, Suite 1703",40.756142,-73.9818767,22
Arrive in the present moment -- Now via Zoom,Wake Up New York - Meditation and Mindfulness,https://www.meetup.com/WakeUpNewYork/events/275796647,1,https://www.google.com/maps/search/api=1&query=40.738914%2C-73.994064,Bayonne,New York,NY,"37 W. 17th St, NYC    (6th Fl.)   Between 5th and 6th Aves.",40.738479999999996,-73.993084,22
Let's Meditate Together -- Heartfulness Meditation ,Heartfulness Guided Meditation Meetup -  NYC,https://www.meetup.com/heartfulnessnyc/events/275077424,2,https://www.google.com/maps/search/api=1&query=Balance+Arts+Center%2C+151+W+30th+St+3rd+fl%2C+New+York%2C+NY%2C+10001%2C+us&query_place_id=ChIJHSF_EBhawokR_hMXI7VKyYY,Bayonne,New York,NY,151 W 30th St 3rd fl,40.747951,-73.99068100000001,22
Weekly Weds Figure Drawing- 1/5/10/20 minute poses!,Jersey City Artists,https://www.meetup.com/Jersey-City-Artists/events/275733289,2,https://www.google.com/maps/search/api=1&query=29+McWilliams+Pl.%2C+Jersey+City%2C+NJ%2C+us,Bayonne,Jersey City,NJ,29 McWilliams Pl.,40.727627000000005,-74.044072,23
Mind Your Manners Secret Speakeasy Sun Jan 24th 2021 7pm,NY Steampunk - Artists & Enthusiasts,https://www.meetup.com/steampunk/events/275520135,1,https://www.google.com/maps/search/api=1&query=177+Prince+St%2C+New+York%2C+NY+10012%2C+New+York%2C+Ne%2C+10012%2C+us,Bayonne,New York,NE,"177 Prince St, New York, NY 10012",40.726349,-74.001809,24
Painting self love,Brooklyn painting club,https://www.meetup.com/Brooklyn-painting-club/events/275798870,1,https://www.google.com/maps/search/api=1&query=Prospect+Park%2C+Brooklyn%2C+NY%2C+11215%2C+us,Bayonne,Brooklyn,NY,Prospect Park,40.6617743,-73.971089,22
First Mondays Life Drawing Session,Old Stone House Drawing Studio,https://www.meetup.com/http-theoldstonehouse-org-events/events/274933995,1,https://www.google.com/maps/search/api=1&query=40.672997%2C-73.984619,Bayonne,Brooklyn,NE,"Old Stone House, 336 3rd St, Brooklyn, NY 11215",40.6730096,-73.98460209999999,24
Community Figure Drawing at Shoestring Studio,Shoestring Studio | Weekly Figure Drawing & Art Classes,https://www.meetup.com/Shoestring-Studio/events/275757101,1,https://www.google.com/maps/search/api=1&query=40.677998%2C-73.959251,Bayonne,Brooklyn,NY,640 Classon Avenue,40.678045000000004,-73.958988,22
BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809252,2,https://www.google.com/maps/search/api=1&query=40.666683%2C-73.987846,Bayonne,Brooklyn,NY,273 13th Street,40.6501038,-73.9495823,22
Bayonne Bridge Singles Dog Walk,Bayonne Singles With Four Pawed Pals,https://www.meetup.com/Bayonne-Singles-with-Four-Paws/events/275773329,2,https://www.google.com/maps/search/api=1&query=40.652687%2C-74.135208,Bayonne,Bayonne,NJ,185 John F. Kennedy Blvd,40.65246,-74.135277,23
Rockin' Knitters -  Virtual meetings until further notice,Rockin' Knitters  Meetup Group,https://www.meetup.com/Rockinknitters-Meetup-Group/events/275229619,6,https://www.google.com/maps/search/api=1&query=40.696686%2C-74.268845,Bayonne,Union,NJ,1023 Stuyvesant Ave,40.696298299999995,-74.27050759999999,23
Cash Flow is King! Learn to Invest In Real Estate,Online Real Estate Investing Mastermind Meetup,https://www.meetup.com/buildREDynasty/events/275383634,4,https://www.google.com/maps/search/api=1&query=40.712784%2C-74.005940,Bayonne,New York,NY,A link will be emailed once you RSVP,40.799948,-73.95119,22
Celeb fix and flip,NJ's Entrepreneurs Investors Haven in Real Estate,https://www.meetup.com/NewJerseyInvestors/events/275439725,2,https://www.google.com/maps/search/api=1&query=972+Broad+Street+Newark%2C+Newark%2C+NJ%2C+us,Bayonne,Newark,NJ,972 Broad Street Newark,40.736695399999995,-74.1707598,23
Business Networking - every 3rd Wednesday,Growth Networking,https://www.meetup.com/GrowthNetworking/events/275758049,2,https://www.google.com/maps/search/api=1&query=40.683342%2C-74.238548,Bayonne,Union,NJ,900 Green Lane,40.697601899999995,-74.26320240000001,23
Weekly Mastermind and Business Referral Exchange,Jersey City Hoboken Business Referral Meetup - BNI Liberty,https://www.meetup.com/BNI-Liberty-Business-Referral-Network/events/275767091,1,https://www.google.com/maps/search/api=1&query=50+Harrison+St%2C+Hoboken%2C+NJ%2C+us,Bayonne,Hoboken,NJ,50 Harrison St,40.7373967,-74.043071,23
Master Minding - Problem Solving/Brainstorming,The Leadership Development Mastermind,https://www.meetup.com/The-Leadership-Development-Mastermind/events/275757929,1,https://www.google.com/maps/search/api=1&query=Rock+%27n%27+Joe+Union%2C+900+Green+Ln%2C+Union%2C+NJ%2C+07083%2C+us&query_place_id=ChIJ994W30Ktw4kRXhd0qt1CVOw,Bayonne,Union,NJ,900 Green Ln,40.697601899999995,-74.26320240000001,23
 Successfully  Speaking Toastmasters Club.  2nd & 4th wed of the month!,Successfully Speaking Toastmasters Meetup,https://www.meetup.com/Newark-Toastmasters-Successfully-Speaking-Meetup/events/275756621,1,https://www.google.com/maps/search/api=1&query=40.739254%2C-74.189957,Bayonne,Newark,NJ,183 So Orange Avenue,40.738743,-74.19006,23
The Business of WE (Women Entrepreneurs) DIVINE FEMININE,The Business of WE (Women Entrepreneurs),https://www.meetup.com/The-Business-of-WE-Women-Entrepreneurs/events/274946350,9,https://www.google.com/maps/search/api=1&query=40.748093%2C-73.992360,Bayonne,New York City,NY,Zoom,42.727630600000005,-73.76101369999999,22
Dim Sum Club,THAT Dim Sum Club,https://www.meetup.com/New-York-Happy-Hour-Meetup-Group/events/275793380,1,https://www.google.com/maps/search/api=1&query=40.717602%2C-73.999763,Bayonne,New York,NY,120 Walker St,40.717365,-73.999903,22
"$3.00 Happy Hr - NYC Small Business Owners, Salespeople Consultants, Networkers","NYC Small Business Owners, Consultants & Salespeople Network",https://www.meetup.com/NYC-Small-Business-Owners-Consultants-Salespeople/events/275569100,1,https://www.google.com/maps/search/api=1&query=75+Christopher+St+%28at+7th+Ave%29%2C+New+York%2C+NY%2C+10014%2C+us,Bayonne,New York,NY,75 Christopher St (at 7th Ave),40.733659,-74.00298000000001,22
Create Passive Income through Rental Real Estate,NYC Real Estate Investing Group,https://www.meetup.com/New-York-Real-Estate-Group/events/275379629,8,https://www.google.com/maps/search/api=1&query=40.746730%2C-73.989670,Bayonne,New York,NY,ONLINE LINK will be emailed after RSVP,40.799948,-73.95119,22
Be Your Own Boss Real Estate Investing Workshop,REI NYC Local Real Estate Investor Meet-up,https://www.meetup.com/NYCREIC/events/275495779,4,https://www.google.com/maps/search/api=1&query=40.746730%2C-73.989670,Bayonne,New York,NY,ONLINE LINK will be emailed after RSVP,40.799948,-73.95119,22
Brooklyn Heights Business Growth Networking,Networking NYC,https://www.meetup.com/NetworkNYC/events/275769454,1,https://www.google.com/maps/search/api=1&query=40.698048%2C-73.991646,Bayonne,Brooklyn,NY,220 Cadman Plaza W,40.697718,-73.991479,22
PromoteHER Midtown Manhattan VIRTUAL Chapter Meeting,Fiscally Fabulous Women In Business,https://www.meetup.com/fiscallyfabulous/events/272982596,2,https://www.google.com/maps/search/api=1&query=40.728550%2C-74.007430,Bayonne,New York,NY,Your Home/Office Location,43.086832,-77.545701,22
5 DAY Special Covid 2021 Real Estate Investing Training,New York Real Estate Networking & Mastermind Group,https://www.meetup.com/nycrealestate/events/275378538,3,https://www.google.com/maps/search/api=1&query=40.746730%2C-73.989670,Bayonne,New York,NY,ONLINE LINK will be emailed after RSVP,40.799948,-73.95119,22
Brooklyn CFA Study Group,NYCFinance,https://www.meetup.com/NYCFinance/events/275735673,1,https://www.google.com/maps/search/api=1&query=40.689636%2C-73.980049,Bayonne,Brooklyn,NY,80 Dekalb Ave,40.69054439999999,-73.9779328,22
"Speak faster clearer without fear now! Change your life, step up & show up.",Persuasive Toastmasters Meetup (NYC),https://www.meetup.com/Persuasive-Toastmasters-Meetup-NYC/events/275582996,4,https://www.google.com/maps/search/api=1&query=1407+Broadway%2C+1407+Broadway%2C+New+York%2C+NY%2C+10018%2C+us&query_place_id=ChIJn4AqdatZwokRlHIpYXMAn64,Bayonne,New York,NY,1407 Broadway,40.6758826,-73.90328290000001,22
Virtual Weekly Networking Meeting - JOIN US!!,Hudson Connections - A Referral Network,https://www.meetup.com/Hudsonconnections/events/275744880,1,https://www.google.com/maps/search/api=1&query=40.753803%2C-74.029289,Bayonne,Hoboken,NJ,259 14th St,40.7433066,-74.0323752,23
"Newark Community Cycling Group Ride. This is a non-drop ride, discover NEWARK ",Outdoor Adventure Sports,https://www.meetup.com/outdooradventuresports/events/275756314,1,https://www.google.com/maps/search/api=1&query=14+Rector+Street%2C+Newark%2C+nj%2C+07102%2C+us,East Orange,Newark,NJ,14 Rector Street,40.740752,-74.168407,25
Hoboken Critical Mass Light Up The Night Bike Tour,Hoboken Bicycling Meetup,https://www.meetup.com/Hoboken-Bicycling-Meetup/events/275420479,9,https://www.google.com/maps/search/api=1&query=901+Park+Ave%2C+901+Park+Ave%2C+Hoboken%2C+NJ%2C+07030%2C+us&query_place_id=ChIJyS2VDmJXwokR-pkTQhFPc6Q,East Orange,Hoboken,NJ,901 Park Ave,40.7433066,-74.0323752,25
