state,city,category,event_name,group_name,attendees,event_link,lat,lng,population
NY,New York,Music,Acoustic Tuesday’s,Acoustic Tuesdays,1,https://www.meetup.com/meetup-group-gncSsqbT/events/275875615,40.6943,-73.9249,18713220
NY,New York,Music,West Village Pub Crawl,NYC Crawl-Stars,1,https://www.meetup.com/Empire-Pub-Crawl-New-York-City/events/275900743,40.6943,-73.9249,18713220
NY,New York,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,40.6943,-73.9249,18713220
NY,New York,LGBTQ,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,6,https://www.meetup.com/bisexual-nyc/events/275652731,40.6943,-73.9249,18713220
NY,New York,LGBTQ,Pre-Vday Sip and Pour: Candle Making Class,AALUSC,1,https://www.meetup.com/AALUSC/events/275834564,40.6943,-73.9249,18713220
NY,New York,LGBTQ,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,16,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,40.6943,-73.9249,18713220
NY,New York,LGBTQ,"Book to be discussed: ""The White Guard"" by Mikhail Bulgakov",The Third Monday Gay Men's Book Club,6,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/275709827,40.6943,-73.9249,18713220
NY,New York,Film,Steele Wool by Frank A. Cappello,Oddball Cinema,1,https://www.meetup.com/Oddball-Cinema/events/275407602,40.6943,-73.9249,18713220
NY,New York,Book Clubs,A Discussion of “Sense & Sensibility” by Jane Austen ,Jane Austen Book Club NYC,10,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,40.6943,-73.9249,18713220
NY,New York,Book Clubs,Brooklyn Heights Women's Book Club Monthly Meetup,Brooklyn Heights Women's Book Club,2,https://www.meetup.com/Brooklyn-Heights-Book-Club/events/270772307,40.6943,-73.9249,18713220
NY,New York,Book Clubs,Sanskrit Vocab 101 for Kundalini meditation yoga ayurveda by Joshi ,Kundalini Chakra Mindful Meditation Yoga Ayurveda Bookclub,1,https://www.meetup.com/New-York-Meditation-Yoga-Kundalini-Meetup-Group-by-Joshi/events/275836399,40.6943,-73.9249,18713220
NY,New York,Book Clubs,BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,2,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809254,40.6943,-73.9249,18713220
NY,New York,Pets,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,40.6943,-73.9249,18713220
NY,New York,Pets,New York City Basenji Gathering - 24 January 2021,New York City Basenji Meetup,5,https://www.meetup.com/basenji-nyc/events/275923078,40.6943,-73.9249,18713220
NY,New York,Pets,Weekday Mutt Meetup,Harlem Meer Mutts Club,3,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275842205,40.6943,-73.9249,18713220
NY,New York,Pets,8 am /10:30 am /6 pm Church of the Holy Trinity Services,Plans for Pups (PfP) -- We have plans for pups!,0,https://www.meetup.com/PlansForPups/events/275822680,40.6943,-73.9249,18713220
NY,New York,Hobbies & Crafts,"LIMITED ATTENDEES: Spoon Carving: Green Wood, Carving Axe, and Knife",Brooklyn Woodworking with Hand Tools,2,https://www.meetup.com/Brooklyn-Woodworking-with-Hand-Tools/events/275891222,40.6943,-73.9249,18713220
NY,New York,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,https://www.meetup.com/crochet-471/events/275865143,40.6943,-73.9249,18713220
NY,Brooklyn,Family,Singalong and Story Time for Kids,Family fun in Brooklyn,2,https://www.meetup.com/Family-fun-in-Brooklyn/events/275873427,40.6501,-73.9496,2559903
NY,Brooklyn,Family,My Gym Little Bundles Classes,JCFamilies,1,https://www.meetup.com/JCFamilies/events/275886037,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,Let's Meet Up for Happy Hour,NYC Bicycle Commuting,4,https://www.meetup.com/NYC-Bicycle-Commuting/events/275287046,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,BCI Hardware & Deep Learning Project Night,NYC Brain-Computer Interface meetup,4,https://www.meetup.com/NYC-BCI-meetup/events/275755153,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,Central Park Speakers (IN PERSON) - Public Speaking Practice ,Central Park Speakers (in person),4,https://www.meetup.com/Central-Park-Speakers-IN-PERSON/events/275874023,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,Private Hands on  Ultrasound Training in Regional Anesthesia & Pain Mgt.,Ultrasound Guided Interventional Pain & Regional Anesthesia,1,https://www.meetup.com/ultrasound-guided-interventional-pain-regional-anesthesia/events/275896163,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,Jolly January,Humorous Toastmasters,3,https://www.meetup.com/Toastmasters-New-York/events/275917096,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,Toastmasters Meeting,Bay Ridge Toastmasters,1,https://www.meetup.com/Bay-Ridge-Toastmasters/events/275896680,40.6501,-73.9496,2559903
NY,Brooklyn,Learning,ZOOM EVENT: HOW DOES SOCIAL CONTRACT THEORY GUIDE US?,Cafe Philo New York,2,https://www.meetup.com/New-York-Cafe-Philo/events/275901201,40.6501,-73.9496,2559903
NY,Brooklyn,Photography,Photography thru The Museum of Modern Art,Michael Downey Photography,3,https://www.meetup.com/MAD-Photo-Excursions/events/275653633,40.6501,-73.9496,2559903
NY,Brooklyn,Photography,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,https://www.meetup.com/photography-classes-nyc/events/274851102,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,The Cornwall Writers' Circle,The Cornwall Writers Circle,4,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275886062,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,ONLINE[😠] POETRY READING WITH DISCUSSION & CRITIQUE,The Poetry Society Peace For All Guild Parlor,3,https://www.meetup.com/THE-POETRY-SOCIETY-PEACE-FOR-ALL-GUILD-PARLOR/events/275910848,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,Astoria Writers Write(!),Astoria Writers Group,6,https://www.meetup.com/astoriawritersgroup/events/274487949,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,"First session of Do the Write Thing, with Rafi Zabor:","Do the Write Thing, with Rafi Zabor",1,https://www.meetup.com/Do-the-Write-Thing-with-Rafi-Zabor/events/275829023,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,Writing Workshop,Panera Collective -- Novel Writing Workshop,1,https://www.meetup.com/Panera-Collective/events/275831786,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,NYC Shut Up & Write Meetup! - Columbus Circle,Shut Up & Write!® NYC,1,https://www.meetup.com/shutupandwriteNYC/events/275897875,40.6501,-73.9496,2559903
NY,Brooklyn,Writing,Washington Heights Writers' Group weekly meeting,Washington Heights Writers' Group,3,https://www.meetup.com/washington-heights-writers-group/events/275824818,40.6501,-73.9496,2559903
NY,Brooklyn,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,40.6501,-73.9496,2559903
NY,Brooklyn,LGBTQ,Pre-Vday Sip and Pour: Candle Making Class,AALUSC,1,https://www.meetup.com/AALUSC/events/275834564,40.6501,-73.9496,2559903
NY,Brooklyn,LGBTQ,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,6,https://www.meetup.com/bisexual-nyc/events/275652731,40.6501,-73.9496,2559903
NY,Brooklyn,LGBTQ,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,16,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,40.6501,-73.9496,2559903
NY,Brooklyn,LGBTQ,"Book to be discussed: ""The White Guard"" by Mikhail Bulgakov",The Third Monday Gay Men's Book Club,6,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/275709827,40.6501,-73.9496,2559903
NY,Brooklyn,LGBTQ,Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,1,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,40.6501,-73.9496,2559903
NY,Brooklyn,Film,Steele Wool by Frank A. Cappello,Oddball Cinema,1,https://www.meetup.com/Oddball-Cinema/events/275407602,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,In-Person Salsa beginner class (first class of new cycle),Salsa lessons (Timba/Cuban Salsa),9,https://www.meetup.com/salsa-lessons-timba-cuban-salsa/events/275800310,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Brooklyn Chicago Style Step Classes,Authentic Steppers of Connecticut and Brooklyn,1,https://www.meetup.com/Authentic-Steppers-of-Connecticut/events/275897790,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Cuban Salsa & Rueda de Casino Classes!,Cuban Salsa New York,8,https://www.meetup.com/Cuban-Salsa-New-York/events/275841136,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Sensual Bachata open level ( partnerwork ),Sensual Bachata in New York (Sensual Movement),2,https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275854184,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Basic Bellydance Technique & Choreography,NYC Bellydance Meetup!,1,https://www.meetup.com/NYCBellydancers/events/275831969,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,"ADVANCED MILONGA CLASS 8:30pm, With Jon Tariq , Get 2 Free classes  ON PAUSE!",Tango Date NYC,2,https://www.meetup.com/Tango-Date-NYC/events/275922207,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Dancehall Thursdays weekly dance class REAL VIBEZ NUFF ENERGY OPEN TO ALL,FIYAH maaaddness,1,https://www.meetup.com/FIYAH2016/events/275922067,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Beach GROOVE,Get Groove-y With Linda,1,https://www.meetup.com/get-groove-y-with-linda/events/275889221,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,ONLINE - Dirty South Twerkout,Cumbe,1,https://www.meetup.com/Cumbe-Center-for-African-and-Diaspora-Dance/events/275920993,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,Tango and Date for Couples,NYC Tango & Date,1,https://www.meetup.com/NYC-Date-Nights-Out/events/275854193,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,DATE NIGHT? - Comedians give relationship advice,"Mini Adventures For Free - Hiking, Dancing, Sports & More",1,https://www.meetup.com/Mini_Adventures/events/275923124,40.6501,-73.9496,2559903
NY,Brooklyn,Dance,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,https://www.meetup.com/jerseycityballroom/events/275920985,40.6501,-73.9496,2559903
NY,Brooklyn,Pets,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,40.6501,-73.9496,2559903
NY,Brooklyn,Pets,New York City Basenji Gathering - 24 January 2021,New York City Basenji Meetup,5,https://www.meetup.com/basenji-nyc/events/275923078,40.6501,-73.9496,2559903
NY,Brooklyn,Pets,Weekday Mutt Meetup,Harlem Meer Mutts Club,3,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275842205,40.6501,-73.9496,2559903
NY,Brooklyn,Pets,8 am /10:30 am /6 pm Church of the Holy Trinity Services,Plans for Pups (PfP) -- We have plans for pups!,0,https://www.meetup.com/PlansForPups/events/275822680,40.6501,-73.9496,2559903
NY,Brooklyn,Hobbies & Crafts,"LIMITED ATTENDEES: Spoon Carving: Green Wood, Carving Axe, and Knife",Brooklyn Woodworking with Hand Tools,2,https://www.meetup.com/Brooklyn-Woodworking-with-Hand-Tools/events/275891222,40.6501,-73.9496,2559903
NY,Brooklyn,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,https://www.meetup.com/crochet-471/events/275865143,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Walk in Central Park!,Make New Friends in The Big Apple (NYC),15,https://www.meetup.com/new-friends-social-butterflies/events/275836198,40.6501,-73.9496,2559903
NY,Brooklyn,Social,VIRTUAL Monthly Potluck,"Old, Weird & Don't Care Who Knows It",10,https://www.meetup.com/Old-Weird-Dont-Care-Who-Knows-It/events/275236615,40.6501,-73.9496,2559903
NY,Brooklyn,Social,"[ONLINE] This week only, starts 11 am: Presidential transition; Union@Google.com",Current Events Coffee - NYC,16,https://www.meetup.com/Current-Events-Coffee/events/275393093,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Winter Hike Series: Central Park Full Loop,PLACES NYC,83,https://www.meetup.com/placesnyc/events/275567902,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Let's meetup and say hello to old and new tall friends,Tall Club of New York City,5,https://www.meetup.com/tall-14/events/274933931,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Sunday afternoon Wine Tasting,Young Black Women in NY,4,https://www.meetup.com/young-black-women-in-nyc/events/275895128,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Vision Board 2021,Flawless Ladies of NYC,11,https://www.meetup.com/Flawlessladies-of-NYC/events/275856902,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Museum of Ice Cream- TBD,Classy Dimes NYC ✨✨✨,4,https://www.meetup.com/classy-dimes-nyc/events/275615173,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Speed Dating (21-39 years olds) - VIRTUAL,20s and 30s Going Out Group of Philly,10,https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Philly/events/275588805,40.6501,-73.9496,2559903
NY,Brooklyn,Social,JAMS Events Presents: Boxers VS Lingerie,JAMS EVENTS,1,https://www.meetup.com/meetup-group-jiajbidy/events/275478969,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",5,https://www.meetup.com/jerseychess/events/275828886,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Central Park Hike | Winter Walk @ Strawberry Fields Forever ,Evenings and Weekends in New York City,33,https://www.meetup.com/E-W-N-Y-C/events/275551803,40.6501,-73.9496,2559903
NY,Brooklyn,Social,* Central Park Fun Run 🏃 & Then Drinks! 🍺🍷🍹 *,Meetup's Beginning Runners 🏃 Group,4,https://www.meetup.com/BeginningRunners/events/275711040,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Friday Parties @ DL Rooftop/Slate/Vnyl,NYC Social Events/Singles/New Arrival/International,4,https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,40.6501,-73.9496,2559903
NY,Brooklyn,Social,"Mix & Mingle Meetup (Drink Specials, Ice Breakers)",NYC Fun & Social Singles!,3,https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,40.6501,-73.9496,2559903
NY,Brooklyn,Social,***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,23,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Winter Wonderland Walk (Central Park Social Stroll),"The New York City Social Group (20,000+ members!)",2,https://www.meetup.com/NYC-Social/events/275529639,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Health-ier Monday: Dinner at XYST (Mediterranean-Inspired Vegan),NYC,4,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,40.6501,-73.9496,2559903
NY,Brooklyn,Social,Chrono and Cofee meetup!,Chrono And Coffee NYC,1,https://www.meetup.com/chrono-and-coffee-nyc/events/275838092,40.6501,-73.9496,2559903
NY,Brooklyn,Social,FREE tickets to THE GIGANTIC Comedy show,New York Cheap Events Explorers,3,https://www.meetup.com/New-York-Cheap-Events-Explorers/events/275911920,40.6501,-73.9496,2559903
NY,Manhattan,Family,Singalong and Story Time for Kids,Family fun in Brooklyn,2,https://www.meetup.com/Family-fun-in-Brooklyn/events/275873427,40.7834,-73.9662,1628706
NY,Manhattan,Family,My Gym Little Bundles Classes,JCFamilies,1,https://www.meetup.com/JCFamilies/events/275886037,40.7834,-73.9662,1628706
NY,Manhattan,Photography,Photography thru The Museum of Modern Art,Michael Downey Photography,3,https://www.meetup.com/MAD-Photo-Excursions/events/275653633,40.7834,-73.9662,1628706
NY,Manhattan,Photography,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,https://www.meetup.com/photography-classes-nyc/events/274851102,40.7834,-73.9662,1628706
NY,Manhattan,Book Clubs,A Discussion of “Sense & Sensibility” by Jane Austen ,Jane Austen Book Club NYC,10,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,40.7834,-73.9662,1628706
NY,Manhattan,Book Clubs,Brooklyn Heights Women's Book Club Monthly Meetup,Brooklyn Heights Women's Book Club,2,https://www.meetup.com/Brooklyn-Heights-Book-Club/events/270772307,40.7834,-73.9662,1628706
NY,Manhattan,Book Clubs,Sanskrit Vocab 101 for Kundalini meditation yoga ayurveda by Joshi ,Kundalini Chakra Mindful Meditation Yoga Ayurveda Bookclub,1,https://www.meetup.com/New-York-Meditation-Yoga-Kundalini-Meetup-Group-by-Joshi/events/275836399,40.7834,-73.9662,1628706
NY,Manhattan,Book Clubs,BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,2,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809254,40.7834,-73.9662,1628706
NY,Manhattan,Hobbies & Crafts,"LIMITED ATTENDEES: Spoon Carving: Green Wood, Carving Axe, and Knife",Brooklyn Woodworking with Hand Tools,2,https://www.meetup.com/Brooklyn-Woodworking-with-Hand-Tools/events/275891222,40.7834,-73.9662,1628706
NY,Manhattan,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,https://www.meetup.com/crochet-471/events/275865143,40.7834,-73.9662,1628706
NY,Bronx,Family,My Gym Little Bundles Classes,JCFamilies,1,https://www.meetup.com/JCFamilies/events/275886037,40.8501,-73.8662,1418207
NY,Bronx,Learning,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",9,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,40.8501,-73.8662,1418207
NY,Bronx,Learning,Let's Meet Up for Happy Hour,NYC Bicycle Commuting,4,https://www.meetup.com/NYC-Bicycle-Commuting/events/275287046,40.8501,-73.8662,1418207
NY,Bronx,Learning,Central Park Speakers (IN PERSON) - Public Speaking Practice ,Central Park Speakers (in person),4,https://www.meetup.com/Central-Park-Speakers-IN-PERSON/events/275874023,40.8501,-73.8662,1418207
NY,Bronx,Learning,Private Hands on  Ultrasound Training in Regional Anesthesia & Pain Mgt.,Ultrasound Guided Interventional Pain & Regional Anesthesia,1,https://www.meetup.com/ultrasound-guided-interventional-pain-regional-anesthesia/events/275896163,40.8501,-73.8662,1418207
NY,Bronx,Learning,BCI Hardware & Deep Learning Project Night,NYC Brain-Computer Interface meetup,4,https://www.meetup.com/NYC-BCI-meetup/events/275755153,40.8501,-73.8662,1418207
NY,Bronx,Learning,Jolly January,Humorous Toastmasters,3,https://www.meetup.com/Toastmasters-New-York/events/275917096,40.8501,-73.8662,1418207
NY,Bronx,Learning,ZOOM EVENT: HOW DOES SOCIAL CONTRACT THEORY GUIDE US?,Cafe Philo New York,2,https://www.meetup.com/New-York-Cafe-Philo/events/275901201,40.8501,-73.8662,1418207
NY,Bronx,Food & Drink,Sunday Brunch,Weekend Brunch Meetup,22,https://www.meetup.com/Weekend-Brunch-Meetup/events/273634431,40.8501,-73.8662,1418207
NY,Bronx,Food & Drink,Wine and Chocolate at Le Prive,Wine and Chocolate,12,https://www.meetup.com/meetup-group-fnuzmite/events/275581098,40.8501,-73.8662,1418207
