event_link,event_state,event_city,event_street,Google_Map_Link
https://www.meetup.com/The-English-Lounge-new-york/events/275713091,NY,New York,38 W 32nd St. #1212,https://www.google.com/maps/search/?api=1&query=40.747784%2C-73.987419
https://www.meetup.com/NYC-Language-Exchange-Meetup/events/275715964,NY,New York,247 W 37th St,https://www.google.com/maps/search/?api=1&query=40.754047%2C-73.991440
https://www.meetup.com/languageclasses/events/275776227,ny,New York,Web-Based Remote Event,https://www.google.com/maps/search/?api=1&query=40.712776%2C-74.005974
https://www.meetup.com/Big-Apple-Chorus/events/275572844,NY,New York,111 East 33rd St.,https://www.google.com/maps/search/?api=1&query=40.746433%2C-73.981026
https://www.meetup.com/NY-Reggae-Dancehall-Things/events/275570385, ,New York,46 W 116 ST. ,https://www.google.com/maps/search/?api=1&query=40.801247%2C-73.948509
https://www.meetup.com/MAYBELLE-CARTER-NYC-WOMENS-STRING-INSTRUMENTS-WORKSHOP-R-TM/events/275775803, ,New York,ISP GS100,https://www.google.com/maps/search/?api=1&query=ISP+GS100%2C+New+York%2C+NY%2C+10038%2C+US
https://www.meetup.com/NYC-Songwriting-Meetup/events/239646194, ,New York,239 West 14th Street,https://www.google.com/maps/search/?api=1&query=40.739430%2C-74.001190
https://www.meetup.com/Artists-Meetup/events/275725701,ny,New York,158 E. 115th Street,https://www.google.com/maps/search/?api=1&query=40.797600%2C-73.941902
https://www.meetup.com/JC-Studios-Music-Jam/events/275777858,NJ,Jersey City,143 Christopher Columbus Dr,https://www.google.com/maps/search/?api=1&query=40.719975%2C-74.045036
https://www.meetup.com/SocialTravelersNYC/events/275733793,ny,Brooklyn,"147 Prince Street, 4th Floor",https://www.google.com/maps/search/?api=1&query=147+Prince+Street%2C+4th+Floor%2C+Brooklyn%2C+ny%2C+11201%2C+us
https://www.meetup.com/Empire-Pub-Crawl-New-York-City/events/275760771,NY,New York,,https://www.google.com/maps/search/?api=1&query=West+Village%2C+New+York%2C+NY%2C+us&query_place_id=ChIJY1SflpRZwokRhLCM-FupOe8
https://www.meetup.com/SOMETHING-TO-SING-ABOUT-IN-NEW-YORK/events/275725524,NY,New York,484 W 43rd St,https://www.google.com/maps/search/?api=1&query=40.760002%2C-73.994858
https://www.meetup.com/meetup-group-gncSsqbT/events/275690146,NY,Brooklyn,769 Washington Avenue,https://www.google.com/maps/search/?api=1&query=40.673817%2C-73.962820
https://www.meetup.com/Brooklyn-Jam-Sessions-Meetup/events/275716628,NY,Brooklyn,227 Utica Avenue,https://www.google.com/maps/search/?api=1&query=40.670956%2C-73.930641
https://www.meetup.com/Karaoke-Fridays-at-the-Mexican-Cantina-in-Clifton-NJ/events/275790161, ,Clifton,709 Van Houten Ave,https://www.google.com/maps/search/?api=1&query=40.859852%2C-74.151207
https://www.meetup.com/North-Jersey-Karaoke-Klub/events/275790160,NJ,Clifton,709 Van Houten Ave,https://www.google.com/maps/search/?api=1&query=40.859829%2C-74.151382
https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/274555482,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010
https://www.meetup.com/bisexual-nyc/events/275652731,ny,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084
https://www.meetup.com/Oddball-Cinema/events/274644312, , , , 
https://www.meetup.com/Fan-Film-Cosplay-Meetup/events/275790343,NY,New York,,https://www.google.com/maps/search/?api=1&query=Belvedere+Castle%2C+New+York%2C+NY%2C+10024%2C+us&query_place_id=ChIJFXzf4e9YwokRtXgpty_i74g
https://www.meetup.com/Fortnite-NYC-NJ-Zone-Wars/events/275796010,NJ,North Bergen,3167 John F. Kennedy Blvd,https://www.google.com/maps/search/?api=1&query=Helix+eSports+North+Bergen%2C+3167+John+F.+Kennedy+Blvd%2C+North+Bergen%2C+NJ%2C+07047%2C+us&query_place_id=ChIJOXjOj59XwokRB9sLlJpqFTY
https://www.meetup.com/nyc-vtes/events/275778742,NY,New York,115 W 45th St,https://www.google.com/maps/search/?api=1&query=115+W+45th+St%2C+New+York%2C+NY%2C+10036%2C+us
https://www.meetup.com/mostlygo/events/275733285,NY,New York,Amsterdam Ave. between 110 - 111th Streets,https://www.google.com/maps/search/?api=1&query=40.800430%2C-73.965714
https://www.meetup.com/Manhattan-Games-Center/events/275734167,ny,New York,"177 E. 87th St/1556 3rd Ave, Suite 302A",https://www.google.com/maps/search/?api=1&query=40.779800%2C-73.953830
https://www.meetup.com/Poker-Night-Out-NYC/events/275712247,NY,New York,,https://www.google.com/maps/search/?api=1&query=Flatiron+District%2C+New+York%2C+NY%2C+us&query_place_id=ChIJW2pKVaJZwokR1NyxT_kGsOY
https://www.meetup.com/Crystal-Manga-Cafe/events/275757752,NY,TBA,TBA,https://www.google.com/maps/search/?api=1&query=TBA%2C+TBA%2C+NY%2C+us
https://www.meetup.com/NYC-Home-Holdem-game/events/275760398,NY,Manhattan,Manhattan,https://www.google.com/maps/search/?api=1&query=Manhattan%2C+Manhattan%2C+NY%2C+10036%2C+us
https://www.meetup.com/NYC-DND/events/269487560,NY,New York,11 East 33rd Street,https://www.google.com/maps/search/?api=1&query=40.747402%2C-73.984150
https://www.meetup.com/Garden-State-Gaming-Society/events/275713720, , , , 
https://www.meetup.com/Gamers-Of-NNJ/events/272960517,NJ,Bloomfield,,https://www.google.com/maps/search/?api=1&query=40.806755%2C-74.185420
https://www.meetup.com/worldfreepoker/events/275714530,NJ,Lyndhurst,455 Valley Brook Ave,https://www.google.com/maps/search/?api=1&query=City+Lounge%2C+455+Valley+Brook+Ave%2C+Lyndhurst%2C+NJ%2C+07071%2C+us&query_place_id=ChIJ3Ro4kwBWwokRZj3tub1WHU8
https://www.meetup.com/Williamsburg-Poker-Club-The-Best-and-Most-Fun-Poker-Game/events/275716477,NY,Brooklyn,Email or text,https://www.google.com/maps/search/?api=1&query=Email+or+text%2C+Brooklyn%2C+NY%2C+11206%2C+us
https://www.meetup.com/Brooklyn-Bulldog-Poker-Club-Near-Barclays-Center/events/275795456,NY,Brooklyn,440 4th ave ,https://www.google.com/maps/search/?api=1&query=440+4th+ave+%2C+Brooklyn%2C+NY%2C+11215%2C+us
https://www.meetup.com/After-Work-Board-Games/events/275735876,NY,New York,119 Chambers St,https://www.google.com/maps/search/?api=1&query=40.715412%2C-74.008430
https://www.meetup.com/Id-Tap-That-Brooklyn-Chapter-Casual-Magic-the-Gathering/events/275776711, , , , 
https://www.meetup.com/Coexist-Gaming/events/275733817,NY,Brooklyn ,591 Central Ave Unit 1,https://www.google.com/maps/search/?api=1&query=40.689180%2C-73.909090
https://www.meetup.com/5050-pokerclub/events/275715864,NY,Brooklyn,Address to be given via text,https://www.google.com/maps/search/?api=1&query=Address+to+be+given+via+text%2C+Brooklyn%2C+NY%2C+us
https://www.meetup.com/new-york-poker-club-queens-flushing/events/275738040,NY,Queens,41-17 Main Street,https://www.google.com/maps/search/?api=1&query=41-17+Main+Street%2C+Queens%2C+NY%2C+us
https://www.meetup.com/Team1upem-Arcade-Parties/events/275713824,NY,Brooklyn ,591 Central Ave Unit 1,https://www.google.com/maps/search/?api=1&query=40.689180%2C-73.909090
https://www.meetup.com/forest-hills-holdem-poker/events/275797888,NY,Queens,,https://www.google.com/maps/search/?api=1&query=40.718105%2C-73.844849
https://www.meetup.com/Shamanic-and-Reiki-Trainings-with-Jonathan-Hammond/events/272878040,NY,New York,247 West 36th Street 6th Floor,https://www.google.com/maps/search/?api=1&query=247+West+36th+Street%2C+New+York%2C+NY%2C+10018%2C+us
https://www.meetup.com/Cafh-Dialogue-and-Meditation-Meetup/events/275760119,NY,New York,2061 Broadway (71st - 72nd Street),https://www.google.com/maps/search/?api=1&query=40.778270%2C-73.982280
https://www.meetup.com/Calling-In-Your-Angels-New-York-City/events/275534937,NY,New York,"275 7th Ave (at 26th st) New York, NY",https://www.google.com/maps/search/?api=1&query=275+7th+Ave+%28at+26th+st%29+New+York%2C+NY%2C+New+York%2C+NY%2C+10001%2C+us
https://www.meetup.com/nycskepticsds/events/275757666,nk visible for attendees,k visible for attendees,Link visible for attendees, 
https://www.meetup.com/EthicalFocus/events/275399209,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888090%2C-74.026240
https://www.meetup.com/A-I-G-A-American-Institute-of-Gnostic-Anthropology/events/275664323,nj,UNION CITY,507 43RD TS. 7th floor,https://www.google.com/maps/search/?api=1&query=507+43RD+TS.+7th+floor%2C+UNION+CITY%2C+nj%2C+07087%2C+us
https://www.meetup.com/Invitation-to-Happiness-Happy-Science/events/275680005,NY,New York,79 Franklin St,https://www.google.com/maps/search/?api=1&query=40.717716%2C-74.004623
https://www.meetup.com/cfinyc/events/273706856, , , , 
https://www.meetup.com/The-New-York-Law-Of-One-Ra-Material-Meetup-Group/events/275734144,NY,New York,"55 East 52nd Street, New York, NY",https://www.google.com/maps/search/?api=1&query=55+East+52nd+Street%2C+New+York%2C+NY%2C+New+York%2C+NY%2C+us
https://www.meetup.com/Psychic-Development-and-Spirit-Contact/events/275715012,NY,New York,151 West 30th Street  3rd Floor (6-7th Aves) ,https://www.google.com/maps/search/?api=1&query=40.750801%2C-73.989487
https://www.meetup.com/meetup-group-cqYDDbeH/events/275757983,NY,New York,Address provided w/RSVP confirmation,https://www.google.com/maps/search/?api=1&query=Address+provided+w%2FRSVP+confirmation%2C+New+York%2C+NY%2C+10001%2C+us
https://www.meetup.com/ManhattanBibleDiscussions/events/275778960,ny,New York,N/A,https://www.google.com/maps/search/?api=1&query=40.717468%2C-74.001617
https://www.meetup.com/theosophyhallnyc/events/275758304,NY,New York,347 E 72nd St,https://www.google.com/maps/search/?api=1&query=347+E+72nd+St%2C+347+E+72nd+St%2C+New+York%2C+NY%2C+10021%2C+us&query_place_id=ChIJ71gWqsFYwokRJj1UIiZdVvU
https://www.meetup.com/dragon-sky-club/events/275758148,NY,Brooklyn,,https://www.google.com/maps/search/?api=1&query=40.705864%2C-73.933151
https://www.meetup.com/Sacred-Sound-Bath/events/275757139,NY,New York,191 Canal St,https://www.google.com/maps/search/?api=1&query=40.717136%2C-73.998001
https://www.meetup.com/Shamanic-Fire-Reiki-Manhattan-NYC/events/274358214,ny,New York,"56 West 45th Street, Suite 1703",https://www.google.com/maps/search/?api=1&query=40.756187%2C-73.981834
https://www.meetup.com/Authentic-Relating-NY/events/275715658,ny,New York,599 Broadway,https://www.google.com/maps/search/?api=1&query=599+Broadway%2C+New+York%2C+ny%2C+10012%2C+us
https://www.meetup.com/Bible-Discussion-Group-NYC/events/275778928,ny,New York,1551 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.779671%2C-73.952950
https://www.meetup.com/ChristianityOriginal/events/275778947,NY,New York,4 Union Square E S,https://www.google.com/maps/search/?api=1&query=40.734737%2C-73.991318
https://www.meetup.com/Lotus-Room-Brooklyn/events/275735354,NY,Brooklyn,305 Schermerhorn St,https://www.google.com/maps/search/?api=1&query=40.687744%2C-73.982132
https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,NY,New York ,1085 5th Avenue ,https://www.google.com/maps/search/?api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us
https://www.meetup.com/Brooklyn-Heights-Book-Club/events/270772302, , , , 
https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809252,NY,Brooklyn,273 13th Street,https://www.google.com/maps/search/?api=1&query=40.666683%2C-73.987846
https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455
https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275767088,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us
https://www.meetup.com/PlansForPups/events/275734994, , , , 
https://www.meetup.com/crochet-471/events/275725738,NY,New York,158 E 115th St,https://www.google.com/maps/search/?api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I
https://www.meetup.com/omgnyc/events/275736462, ,New York,452 5th Avenue,https://www.google.com/maps/search/?api=1&query=40.751881%2C-73.982346
https://www.meetup.com/tall-14/events/274933931, , , , 
https://www.meetup.com/placesnyc/events/275567902,NY,New York,Grand Army Plaza,https://www.google.com/maps/search/?api=1&query=Grand+Army+Plaza%2C+Grand+Army+Plaza%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJ36kJb_BYwokROPefLSa2Knk
https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Pittsburgh/events/275588682,ny,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us
https://www.meetup.com/Current-Events-Coffee/events/275393093,ny,New York,Internet,https://www.google.com/maps/search/?api=1&query=40.699646%2C-74.041466
https://www.meetup.com/jerseychess/events/275648165,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990
https://www.meetup.com/E-W-N-Y-C/events/275551803,NY,New York,102 W 73rd St,https://www.google.com/maps/search/?api=1&query=40.778040%2C-73.978680
https://www.meetup.com/classy-dimes-nyc/events/275615173,NY,New York ,558 Broadway Avenue,https://www.google.com/maps/search/?api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us
https://www.meetup.com/meetup-group-jiajbidy/events/275478969,NY,New York,Brooklyn,https://www.google.com/maps/search/?api=1&query=40.710617%2C-73.933624
https://www.meetup.com/BeginningRunners/events/275711040,NY,New York,Central Park West at the corner of W. 85th Street ,https://www.google.com/maps/search/?api=1&query=40.784611%2C-73.969826
https://www.meetup.com/Social-Sidekicks-45/events/269310348, , , , 
https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,NY,New York,350 W 50th St,https://www.google.com/maps/search/?api=1&query=40.762880%2C-73.987976
https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,NY,New York,60 E 41st St,https://www.google.com/maps/search/?api=1&query=Stout+NYC+%7E+Grand+Central%2C+60+E+41st+St%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJTaNaDAFZwokRcQPOZA4DXhM
https://www.meetup.com/NYC-Social/events/275529639,ny,New York,W 67th St,https://www.google.com/maps/search/?api=1&query=40.774240%2C-73.981140
https://www.meetup.com/Old-Weird-Dont-Care-Who-Knows-It/events/275236615,ny,Brooklyn,(Mickey will email or private message full sign-in information for this video conference.),https://www.google.com/maps/search/?api=1&query=40.678177%2C-73.944160
https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,NY,New York,44 W 17th St,https://www.google.com/maps/search/?api=1&query=40.738667%2C-73.994500
https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,NY,New York,"95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ",https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY+%2C+New+York%2C+NY%2C+us
https://www.meetup.com/bayridgefriends/events/275740701,NY,New York,405 W 44th St,https://www.google.com/maps/search/?api=1&query=40.760090%2C-73.992110
https://www.meetup.com/MadnessKaraoke/events/275789618,NY,Woodside,49-10 Skillman ave. ,https://www.google.com/maps/search/?api=1&query=49-10+Skillman+ave.+%2C+Woodside%2C+NY%2C+us
https://www.meetup.com/Brooklyn-Stand-up-comedy-show-Meetup-Group/events/275780865,NY,Brooklyn,647 Grand St,https://www.google.com/maps/search/?api=1&query=40.711578%2C-73.946426
https://www.meetup.com/New-York-Underground-Stand-Up-Comedy-Meetup/events/275759682,NY,New York,77 E 7th St,https://www.google.com/maps/search/?api=1&query=40.727444%2C-73.986305
https://www.meetup.com/The-Business-of-WE-Women-Entrepreneurs/events/274946350,ny,New York City,Zoom,https://www.google.com/maps/search/?api=1&query=40.748093%2C-73.992360
https://www.meetup.com/central-park-finance-investing-101/events/275707833,NY,New York,Columbus Cir,https://www.google.com/maps/search/?api=1&query=Columbus+Circle%2C+Columbus+Cir%2C+New+York%2C+NY%2C+us&query_place_id=EiJDb2x1bWJ1cyBDaXJjbGUsIE5ldyBZb3JrLCBOWSwgVVNBIi4qLAoUChIJtQSYPPZYwokR69cSQT1eyqwSFAoSCTsIP9OlT8KJEWL-d-EGjwvI
https://www.meetup.com/New-York-Real-Estate-Group/events/275379629,ny,New York,ONLINE LINK will be emailed after RSVP,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/Persuasive-Toastmasters-Meetup-NYC/events/275582996,NY,New York,1407 Broadway,https://www.google.com/maps/search/?api=1&query=1407+Broadway%2C+1407+Broadway%2C+New+York%2C+NY%2C+10018%2C+us&query_place_id=ChIJn4AqdatZwokRlHIpYXMAn64
https://www.meetup.com/NYCREIC/events/275495779,ny,New York,ONLINE LINK will be emailed after RSVP,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/buildREDynasty/events/275383634,NY,New York,A link will be emailed once you RSVP,https://www.google.com/maps/search/?api=1&query=40.712784%2C-74.005940
https://www.meetup.com/nycrealestate/events/275378538,ny,New York,ONLINE LINK will be emailed after RSVP,https://www.google.com/maps/search/?api=1&query=40.746730%2C-73.989670
https://www.meetup.com/Learn-Investment-Finance-for-Design-Fashion-marketing-HR/events/275757648,al,New York,845 3rd Avenue #6th Floor,https://www.google.com/maps/search/?api=1&query=40.756645%2C-73.969800
https://www.meetup.com/Real-Estate-Investing-Education-and-Community/events/275769937,ny,New York,Address Provided After RSVP,https://www.google.com/maps/search/?api=1&query=40.746666%2C-73.983734
https://www.meetup.com/NYC-Small-Business-Owners-Consultants-Salespeople/events/275569100,NY,New York,75 Christopher St (at 7th Ave),https://www.google.com/maps/search/?api=1&query=75+Christopher+St+%28at+7th+Ave%29%2C+New+York%2C+NY%2C+10014%2C+us
https://www.meetup.com/Nichibei-Toastmasters/events/275734667,ny,New York ,ONLINE,https://www.google.com/maps/search/?api=1&query=40.746731%2C-73.989670
https://www.meetup.com/New-York-Happy-Hour-Meetup-Group/events/275793380,NY,New York,120 Walker St,https://www.google.com/maps/search/?api=1&query=40.717602%2C-73.999763
https://www.meetup.com/BNI-Achieving-Advantage/events/275744895,NJ,Hackensack,515 Essex St,https://www.google.com/maps/search/?api=1&query=Chit+Chat+Diner%2C+515+Essex+St%2C+Hackensack%2C+NJ%2C+07601%2C+us&query_place_id=ChIJvfk0xCf6wokRkfD7x3ngW7M
https://www.meetup.com/BNI-Liberty-Business-Referral-Network/events/275767091,NJ,Hoboken,50 Harrison St,https://www.google.com/maps/search/?api=1&query=50+Harrison+St%2C+Hoboken%2C+NJ%2C+us
