Unnamed: 0,state,city,category,event_name,group_name,attendees,lat,lng,population,venue_event_link,event_state,event_city,event_street,Google_Map_Link,city_event_lat,city_event_lng
852,NY,Brooklyn,Learning,Private Hands on  Ultrasound Training in Regional Anesthesia & Pain Mgt.,Ultrasound Guided Interventional Pain & Regional Anesthesia,1,40.6501,-73.9496,2559903,https://www.meetup.com/ultrasound-guided-interventional-pain-regional-anesthesia/events/275896163,NY,New York,675 3rd Ave,https://www.google.com/maps/search/?api=1&query=Meet+in+Place+Midtown%2C+675+3rd+Ave%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJaerUsvlZwokRchP3UwiPvAA,40.7127281,-74.0060152
853,NY,Brooklyn,Learning,Jolly January,Humorous Toastmasters,3,40.6501,-73.9496,2559903,https://www.meetup.com/Toastmasters-New-York/events/275917096,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152
854,NY,Brooklyn,Learning,Toastmasters Meeting,Bay Ridge Toastmasters,1,40.6501,-73.9496,2559903,https://www.meetup.com/Bay-Ridge-Toastmasters/events/275896680,NY,New York,800 Poly Place,https://www.google.com/maps/search/?api=1&query=800+Poly+Place%2C+New+York%2C+NY%2C+11209%2C+us,40.7127281,-74.0060152
855,NY,Brooklyn,Learning,ZOOM EVENT: HOW DOES SOCIAL CONTRACT THEORY GUIDE US?,Cafe Philo New York,2,40.6501,-73.9496,2559903,https://www.meetup.com/New-York-Cafe-Philo/events/275901201,NY,New York,10 South William St,https://www.google.com/maps/search/?api=1&query=40.704727%2C-74.010640,40.7127281,-74.0060152
856,NY,Brooklyn,Photography,Photography thru The Museum of Modern Art,Michael Downey Photography,3,40.6501,-73.9496,2559903,https://www.meetup.com/MAD-Photo-Excursions/events/275653633,NY,New York,11 W 53rd St,https://www.google.com/maps/search/?api=1&query=40.761433%2C-73.977620,40.7127281,-74.0060152
857,NY,Brooklyn,Photography,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,40.6501,-73.9496,2559903,https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834,40.7127281,-74.0060152
858,NY,Brooklyn,Writing,The Cornwall Writers' Circle,The Cornwall Writers Circle,4,40.6501,-73.9496,2559903,https://www.meetup.com/The-Cornwall-Writers-Circle/events/275886062,NY,New York,See Description Box for,https://www.google.com/maps/search/?api=1&query=40.742947%2C-73.984604,40.7127281,-74.0060152
860,NY,Brooklyn,Writing,Astoria Writers Write(!),Astoria Writers Group,6,40.6501,-73.9496,2559903,https://www.meetup.com/astoriawritersgroup/events/274487949,NY,Astoria,3801 35th Ave,https://www.google.com/maps/search/?api=1&query=40.755497%2C-73.922523,40.7720145,-73.9302673
862,NY,Brooklyn,Writing,Writing Workshop,Panera Collective -- Novel Writing Workshop,1,40.6501,-73.9496,2559903,https://www.meetup.com/Panera-Collective/events/275831786,NY,Brooklyn,345 Adams St.,https://www.google.com/maps/search/?api=1&query=40.692776%2C-73.988472,40.6501038,-73.9495823
863,NY,Brooklyn,Writing,NYC Shut Up & Write Meetup! - Columbus Circle,Shut Up & Write!® NYC,1,40.6501,-73.9496,2559903,https://www.meetup.com/shutupandwriteNYC/events/275897875,NY,New York,61 W 62nd St,https://www.google.com/maps/search/?api=1&query=David+Rubenstein+Atrium+at+Lincoln+Center%2C+61+W+62nd+St%2C+New+York%2C+NY%2C+10023%2C+us&query_place_id=ChIJDyq28vVYwokRuzPLGeJGAC0,40.7127281,-74.0060152
865,NY,Brooklyn,LGBTQ,Brunch @Blvd Bistro,KINGZ,5,40.6501,-73.9496,2559903,https://www.meetup.com/KINGZ-A-Black-Gay-Collective/events/275806244,NY,New York ,2149 Frederick Douglass Blvd,https://www.google.com/maps/search/?api=1&query=2149+Frederick+Douglass+Blvd%2C+New+York+%2C+NY%2C+10026%2C+us,40.7127281,-74.0060152
867,NY,Brooklyn,LGBTQ,Black Lotus Project: A Virtual Gathering of Black Bisexual+ Men,NYC Tri-State Area Bisexual+ SGL Queer & Questioning Meetup,6,40.6501,-73.9496,2559903,https://www.meetup.com/bisexual-nyc/events/275652731,NY,New York,Virtual Online Meeting,https://www.google.com/maps/search/?api=1&query=Virtual+Online+Meeting%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152
868,NY,Brooklyn,LGBTQ,"Book to be discussed:  ""Swimming in the Dark"" by Tomasz Jedrowski",NYC Gay Guys' Book Club,16,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Gay-Guys-Book-Club/events/268036229,NY,Manhattan,425 Avenue of the Americas (Sixth Avenue and 10th Street,https://www.google.com/maps/search/?api=1&query=40.734240%2C-73.999084,40.7896239,-73.9598939
869,NY,Brooklyn,LGBTQ,"Book to be discussed: ""The White Guard"" by Mikhail Bulgakov",The Third Monday Gay Men's Book Club,6,40.6501,-73.9496,2559903,https://www.meetup.com/The-Third-Monday-Gay-Guys-Book-Club/events/275709827,NY,New York,939 Lexington Avenue (between E. 68th & E. 69th Streets),https://www.google.com/maps/search/?api=1&query=40.767810%2C-73.962010,40.7127281,-74.0060152
870,NY,Brooklyn,LGBTQ,Pride Bowling Night,Staten Island LGBTQ Pride Bowling Meetup,1,40.6501,-73.9496,2559903,https://www.meetup.com/Staten-Island-LGBTQ-Pride-Bowling-Meetup/events/275337667,NY,Staten Island,1600 Hylan Boulevard,https://www.google.com/maps/search/?api=1&query=1600+Hylan+Boulevard%2C+Staten+Island%2C+NY%2C+us,40.5834557,-74.1496048
871,NY,Brooklyn,Film,Steele Wool by Frank A. Cappello,Oddball Cinema,1,40.6501,-73.9496,2559903,https://www.meetup.com/Oddball-Cinema/events/275407602,NY,New York,433 E 6th St,https://www.google.com/maps/search/?api=1&query=40.725964%2C-73.984620,40.7127281,-74.0060152
872,NY,Brooklyn,Dance,In-Person Salsa beginner class (first class of new cycle),Salsa lessons (Timba/Cuban Salsa),9,40.6501,-73.9496,2559903,https://www.meetup.com/salsa-lessons-timba-cuban-salsa/events/275800310,NY,New York,1601 Broadway,https://www.google.com/maps/search/?api=1&query=1601+Broadway%2C+1601+Broadway%2C+New+York%2C+NY%2C+10010%2C+us&query_place_id=ChIJVdM0d1ZYwokRnmFgUxcDqN4,40.7127281,-74.0060152
874,NY,Brooklyn,Dance,Cuban Salsa & Rueda de Casino Classes!,Cuban Salsa New York,8,40.6501,-73.9496,2559903,https://www.meetup.com/Cuban-Salsa-New-York/events/275841136,NY,New York,25 W 31st street,https://www.google.com/maps/search/?api=1&query=40.747334%2C-73.987251,40.7127281,-74.0060152
875,NY,Brooklyn,Dance,Sensual Bachata open level ( partnerwork ),Sensual Bachata in New York (Sensual Movement),2,40.6501,-73.9496,2559903,https://www.meetup.com/Sensual-Bachata-in-New-York-Sensual-Movement/events/275854184,NY,New York ,1601 Broadway 11th floor ,https://www.google.com/maps/search/?api=1&query=40.760368%2C-73.985123,40.7127281,-74.0060152
876,NY,Brooklyn,Dance,Basic Bellydance Technique & Choreography,NYC Bellydance Meetup!,1,40.6501,-73.9496,2559903,https://www.meetup.com/NYCBellydancers/events/275831969,NY,New York,265 W 37th St,https://www.google.com/maps/search/?api=1&query=40.753696%2C-73.991020,40.7127281,-74.0060152
878,NY,Brooklyn,Dance,Dancehall Thursdays weekly dance class REAL VIBEZ NUFF ENERGY OPEN TO ALL,FIYAH maaaddness,1,40.6501,-73.9496,2559903,https://www.meetup.com/FIYAH2016/events/275922067,NY,Brooklyn ,11 Newel St ,https://www.google.com/maps/search/?api=1&query=11+Newel+St+%2C+Brooklyn+%2C+NY%2C+11222%2C+us,40.6501038,-73.9495823
880,NY,Brooklyn,Dance,ONLINE - Dirty South Twerkout,Cumbe,1,40.6501,-73.9496,2559903,https://www.meetup.com/Cumbe-Center-for-African-and-Diaspora-Dance/events/275920993,NY,Brooklyn,1368 Fulton St,https://www.google.com/maps/search/?api=1&query=40.680050%2C-73.945633,40.6501038,-73.9495823
881,NY,Brooklyn,Dance,Tango and Date for Couples,NYC Tango & Date,1,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Date-Nights-Out/events/275854193,NY,New York,500 8th ave 3rd fl,https://www.google.com/maps/search/?api=1&query=500+8th+ave+3rd+fl%2C+New+York%2C+ny%2C+10018%2C+us,40.7127281,-74.0060152
882,NY,Brooklyn,Dance,DATE NIGHT? - Comedians give relationship advice,"Mini Adventures For Free - Hiking, Dancing, Sports & More",1,40.6501,-73.9496,2559903,https://www.meetup.com/Mini_Adventures/events/275923124,NY,Queens,10-93 Jackson Ave,https://www.google.com/maps/search/?api=1&query=10-93+Jackson+Ave%2C+Queens%2C+NY%2C+11101%2C+us,40.7498243,-73.7976337
883,NY,Brooklyn,Dance,FUNdamentals of Foxtrot/Cha Cha - All Levels Welcome,"Jersey City Dancing - Ballroom, Latin, Swing, Tango & More!",1,40.6501,-73.9496,2559903,https://www.meetup.com/jerseycityballroom/events/275920985,NJ,Jersey City,"189 Brunswick St, 3rd Floor",https://www.google.com/maps/search/?api=1&query=40.726357%2C-74.050415,40.7281575,-74.0776417
884,NY,Brooklyn,Pets,Paint and Sip Pet Portrait Fun- Valentine's Day -Barking Dog NEW YORK,Paint Your Pet and Mingle with Pet Lovers,1,40.6501,-73.9496,2559903,https://www.meetup.com/Paint-Your-Pet-and-Mingle-with-Pet-Lovers/events/275688252,NY,New York,1678 3rd Ave,https://www.google.com/maps/search/?api=1&query=40.784103%2C-73.950455,40.7127281,-74.0060152
885,NY,Brooklyn,Pets,New York City Basenji Gathering - 24 January 2021,New York City Basenji Meetup,5,40.6501,-73.9496,2559903,https://www.meetup.com/basenji-nyc/events/275923078,NY,10012,Sullivan St & Washington Square S,https://www.google.com/maps/search/?api=1&query=40.730667%2C-73.998860,40.7250765,-73.998072
886,NY,Brooklyn,Pets,Weekday Mutt Meetup,Harlem Meer Mutts Club,3,40.6501,-73.9496,2559903,https://www.meetup.com/Harlem-Meer-Mutts-Club/events/275842205,NY,New York,Central Park,https://www.google.com/maps/search/?api=1&query=Central+Park%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
888,NY,Brooklyn,Hobbies & Crafts,"LIMITED ATTENDEES: Spoon Carving: Green Wood, Carving Axe, and Knife",Brooklyn Woodworking with Hand Tools,2,40.6501,-73.9496,2559903,https://www.meetup.com/Brooklyn-Woodworking-with-Hand-Tools/events/275891222,NY,Brooklyn,513 Johnson Avenue #13,https://www.google.com/maps/search/?api=1&query=40.708736%2C-73.926689,40.6501038,-73.9495823
889,NY,Brooklyn,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,40.6501,-73.9496,2559903,https://www.meetup.com/crochet-471/events/275865143,NY,New York,158 E 115th St,https://www.google.com/maps/search/?api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I,40.7127281,-74.0060152
891,NY,Brooklyn,Social,VIRTUAL Monthly Potluck,"Old, Weird & Don't Care Who Knows It",10,40.6501,-73.9496,2559903,https://www.meetup.com/Old-Weird-Dont-Care-Who-Knows-It/events/275236615,NY,Brooklyn,(Mickey will email or private message full sign-in information for this video conference.),https://www.google.com/maps/search/?api=1&query=40.678177%2C-73.944160,40.6501038,-73.9495823
892,NY,Brooklyn,Social,"[ONLINE] This week only, starts 11 am: Presidential transition; Union@Google.com",Current Events Coffee - NYC,16,40.6501,-73.9496,2559903,https://www.meetup.com/Current-Events-Coffee/events/275393093,NY,New York,Internet,https://www.google.com/maps/search/?api=1&query=40.699646%2C-74.041466,40.7127281,-74.0060152
893,NY,Brooklyn,Social,Winter Hike Series: Central Park Full Loop,PLACES NYC,83,40.6501,-73.9496,2559903,https://www.meetup.com/placesnyc/events/275567902,NY,New York,Grand Army Plaza,https://www.google.com/maps/search/?api=1&query=Grand+Army+Plaza%2C+Grand+Army+Plaza%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJ36kJb_BYwokROPefLSa2Knk,40.7127281,-74.0060152
896,NY,Brooklyn,Social,Vision Board 2021,Flawless Ladies of NYC,11,40.6501,-73.9496,2559903,https://www.meetup.com/Flawlessladies-of-NYC/events/275856902,NY,TBD,TBD,https://www.google.com/maps/search/?api=1&query=TBD%2C+TBD%2C+NY%2C+10001%2C+us,13.524834,2.109823
897,NY,Brooklyn,Social,Museum of Ice Cream- TBD,Classy Dimes NYC ✨✨✨,4,40.6501,-73.9496,2559903,https://www.meetup.com/classy-dimes-nyc/events/275615173,NY,New York ,558 Broadway Avenue,https://www.google.com/maps/search/?api=1&query=558+Broadway+Avenue%2C+New+York+%2C+NY%2C+10012%2C+us,40.7127281,-74.0060152
898,NY,Brooklyn,Social,Speed Dating (21-39 years olds) - VIRTUAL,20s and 30s Going Out Group of Philly,10,40.6501,-73.9496,2559903,https://www.meetup.com/20s-and-30s-Going-Out-Group-of-Philly/events/275588805,NY,New York,Online,https://www.google.com/maps/search/?api=1&query=Online%2C+New+York%2C+ny%2C+10001%2C+us,40.7127281,-74.0060152
899,NY,Brooklyn,Social,JAMS Events Presents: Boxers VS Lingerie,JAMS EVENTS,1,40.6501,-73.9496,2559903,https://www.meetup.com/meetup-group-jiajbidy/events/275478969,NY,New York,Brooklyn,https://www.google.com/maps/search/?api=1&query=40.710617%2C-73.933624,40.7127281,-74.0060152
900,NY,Brooklyn,Social,Chess Meetup!  - Play Hoboken! ,"Coffee, Beer and Chess - Jersey City/Hoboken",5,40.6501,-73.9496,2559903,https://www.meetup.com/jerseychess/events/275828886,NJ,Hoboken,1012 Grand St,https://www.google.com/maps/search/?api=1&query=40.750076%2C-74.032990,40.7433066,-74.0323752
901,NY,Brooklyn,Social,Central Park Hike | Winter Walk @ Strawberry Fields Forever ,Evenings and Weekends in New York City,33,40.6501,-73.9496,2559903,https://www.meetup.com/E-W-N-Y-C/events/275551803,NY,New York,102 W 73rd St,https://www.google.com/maps/search/?api=1&query=40.778040%2C-73.978680,40.7127281,-74.0060152
903,NY,Brooklyn,Social,Friday Parties @ DL Rooftop/Slate/Vnyl,NYC Social Events/Singles/New Arrival/International,4,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Social-Events-Singles-New-Arrival-International/events/275719619,NY,New York,"95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ",https://www.google.com/maps/search/?api=1&query=95+Delancey+Street+%28On+the+corner+of+Delancey+%26+Ludlow%29%2C+New+York%2C+NY+%2C+New+York%2C+NY%2C+us,40.7127281,-74.0060152
904,NY,Brooklyn,Social,"Mix & Mingle Meetup (Drink Specials, Ice Breakers)",NYC Fun & Social Singles!,3,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Fun-Social-Singles/events/275154463,NY,New York,60 E 41st St,https://www.google.com/maps/search/?api=1&query=Stout+NYC+%7E+Grand+Central%2C+60+E+41st+St%2C+New+York%2C+NY%2C+10017%2C+us&query_place_id=ChIJTaNaDAFZwokRcQPOZA4DXhM,40.7127281,-74.0060152
905,NY,Brooklyn,Social,***Korean Holiday Dinner with NYC Girlfriends at The Bann***,NYC Girlfriend Get-Togethers,23,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Girlfriend-Get-Togethers/events/274426830,NY,New York,350 W 50th St,https://www.google.com/maps/search/?api=1&query=40.762880%2C-73.987976,40.7127281,-74.0060152
906,NY,Brooklyn,Social,Winter Wonderland Walk (Central Park Social Stroll),"The New York City Social Group (20,000+ members!)",2,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Social/events/275529639,NY,New York,W 67th St,https://www.google.com/maps/search/?api=1&query=40.774240%2C-73.981140,40.7127281,-74.0060152
907,NY,Brooklyn,Social,Health-ier Monday: Dinner at XYST (Mediterranean-Inspired Vegan),NYC,4,40.6501,-73.9496,2559903,https://www.meetup.com/NYC-Lets-Do-Things-After-Work-20s-and-30s/events/269315957,NY,New York,44 W 17th St,https://www.google.com/maps/search/?api=1&query=40.738667%2C-73.994500,40.7127281,-74.0060152
908,NY,Brooklyn,Social,Chrono and Cofee meetup!,Chrono And Coffee NYC,1,40.6501,-73.9496,2559903,https://www.meetup.com/chrono-and-coffee-nyc/events/275838092,NY,Brooklyn ,422 Avenue P,https://www.google.com/maps/search/?api=1&query=40.608790%2C-73.971760,40.6501038,-73.9495823
910,NY,Manhattan,Family,Singalong and Story Time for Kids,Family fun in Brooklyn,2,40.7834,-73.9662,1628706,https://www.meetup.com/Family-fun-in-Brooklyn/events/275873427,NY,Brooklyn,695 5th Ave,https://www.google.com/maps/search/?api=1&query=40.661053%2C-73.993462,40.6501038,-73.9495823
911,NY,Manhattan,Family,My Gym Little Bundles Classes,JCFamilies,1,40.7834,-73.9662,1628706,https://www.meetup.com/JCFamilies/events/275886037,NJ,Jersey City,252 9th St,https://www.google.com/maps/search/?api=1&query=My+Gym+Jersey+City%2C+252+9th+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJ4zCr0U1XwokRIuPy2hdo2Yo,40.7281575,-74.0776417
912,NY,Manhattan,Photography,Photography thru The Museum of Modern Art,Michael Downey Photography,3,40.7834,-73.9662,1628706,https://www.meetup.com/MAD-Photo-Excursions/events/275653633,NY,New York,11 W 53rd St,https://www.google.com/maps/search/?api=1&query=40.761433%2C-73.977620,40.7127281,-74.0060152
913,NY,Manhattan,Photography,"Studio & Lighting: Feb 24 - Mar 10, Wednesdays 6:00 PM-9:15 PM. In person.",PhotoManhattan - Photography classes NYC & Free Exhibits,1,40.7834,-73.9662,1628706,https://www.meetup.com/photography-classes-nyc/events/274851102,NY,New York,51 W 14th St #3r,https://www.google.com/maps/search/?api=1&query=40.737290%2C-73.995834,40.7127281,-74.0060152
914,NY,Manhattan,Book Clubs,A Discussion of “Sense & Sensibility” by Jane Austen ,Jane Austen Book Club NYC,10,40.7834,-73.9662,1628706,https://www.meetup.com/jane-austen-book-club-nyc/events/275546658,NY,New York ,1085 5th Avenue ,https://www.google.com/maps/search/?api=1&query=1085+5th+Avenue+%2C+New+York+%2C+NY%2C+10128%2C+us,40.7127281,-74.0060152
916,NY,Manhattan,Book Clubs,Sanskrit Vocab 101 for Kundalini meditation yoga ayurveda by Joshi ,Kundalini Chakra Mindful Meditation Yoga Ayurveda Bookclub,1,40.7834,-73.9662,1628706,https://www.meetup.com/New-York-Meditation-Yoga-Kundalini-Meetup-Group-by-Joshi/events/275836399,NY,New York,270 Greenwich Street Cafe Level,https://www.google.com/maps/search/?api=1&query=270+Greenwich+Street%2C+New+York%2C+NY%2C+10007%2C+us,40.7127281,-74.0060152
917,NY,Manhattan,Book Clubs,BROOKLYN Smutty Book Club - ,Brooklyn Smutty Book Club,2,40.7834,-73.9662,1628706,https://www.meetup.com/BROOKLYN-Smutty-Book-Club/events/274809254,NY,Brooklyn,273 13th Street,https://www.google.com/maps/search/?api=1&query=40.666683%2C-73.987846,40.6501038,-73.9495823
918,NY,Manhattan,Hobbies & Crafts,"LIMITED ATTENDEES: Spoon Carving: Green Wood, Carving Axe, and Knife",Brooklyn Woodworking with Hand Tools,2,40.7834,-73.9662,1628706,https://www.meetup.com/Brooklyn-Woodworking-with-Hand-Tools/events/275891222,NY,Brooklyn,513 Johnson Avenue #13,https://www.google.com/maps/search/?api=1&query=40.708736%2C-73.926689,40.6501038,-73.9495823
919,NY,Manhattan,Hobbies & Crafts,Creating Art,The New York City Crochet/Knitting Meetup Group,3,40.7834,-73.9662,1628706,https://www.meetup.com/crochet-471/events/275865143,NY,New York,158 E 115th St,https://www.google.com/maps/search/?api=1&query=East+Harlem+Neighborhood+Health+Action+Center%2C+158+E+115th+St%2C+New+York%2C+NY%2C+10029%2C+us&query_place_id=ChIJcdWICQb2wokR5p1lcQLBd9I,40.7127281,-74.0060152
920,NY,Bronx,Family,My Gym Little Bundles Classes,JCFamilies,1,40.8501,-73.8662,1418207,https://www.meetup.com/JCFamilies/events/275886037,NJ,Jersey City,252 9th St,https://www.google.com/maps/search/?api=1&query=My+Gym+Jersey+City%2C+252+9th+St%2C+Jersey+City%2C+NJ%2C+07302%2C+us&query_place_id=ChIJ4zCr0U1XwokRIuPy2hdo2Yo,40.7281575,-74.0776417
921,NY,Bronx,Learning,Socrates Cafe,"Socrates Cafe of Teaneck, NJ",9,40.8501,-73.8662,1418207,https://www.meetup.com/Socrates-Cafe-Teaneck/events/275419550,NJ,Teaneck,687 Larch Ave,https://www.google.com/maps/search/?api=1&query=40.888088%2C-74.026237,40.8860164,-74.0072568
923,NY,Bronx,Learning,Central Park Speakers (IN PERSON) - Public Speaking Practice ,Central Park Speakers (in person),4,40.8501,-73.8662,1418207,https://www.meetup.com/Central-Park-Speakers-IN-PERSON/events/275874023,NY,New York,10 Columbus Cir,https://www.google.com/maps/search/?api=1&query=The+Shops+at+Columbus+Circle%2C+10+Columbus+Cir%2C+New+York%2C+NY%2C+10019%2C+us&query_place_id=ChIJp3PsL_ZYwokRdBcE-3KTjrg,40.7127281,-74.0060152
